,UIDs,SMILES,Kmeans Class,Hierarchal Class
366,2390,c12c3[c][c]c4c1c([c]c1c2c2c([c]3)[c][c]c3c2c1[c][c][c]3)[c][c][c]4,3,2
367,2389,c12c3[c][c]c4c1c([c][c]c2c1c([c]3)[c][c][c][c]1)[c]c1c4[c][c][c][c]1,3,2
368,2388,c12c3[c][c]c4c1c([c][c]c2c1c([c]3)[c][c][c][c]1)c1c([c]4)[c][c][c][c]1,3,2
369,2387,c12c3c4c5c6c1c([c][c]c2[c][c]c3c1c4c([c][c]5)[c][c][c]1)[c][c][c]6,3,2
370,2386,c12c3c4c5c6c1c([c][c]c2[c]c1c3c(c4[c][c][c]5)[c][c][c]1)[c][c][c]6,3,2
371,2385,c12c3c4c(c5c1c([c][c]c2c1c([c]3)[c][c][c][c]1)[c][c][c]5)[c][c][c][c]4,3,2
372,702,c12c3c4c5c6c1c1[c][c]c2[c][c]c3[c][c]c4[c][c]c5[c][c]c6[c][c]1,3,2
373,18,c12c3c4c5c6c1c1ccc2ccc3ccc4ccc5ccc6cc1,2,0
374,2335,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4cccc1,2,0
375,2334,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)cccc1,2,0
376,2333,c12c3ccc4c1c(ccc2c1c(c3)cccc1)c1c(c4)cccc1,2,0
377,2332,c12c3ccc4c1c(ccc2c1c(c3)cccc1)cc1c4cccc1,2,0
378,2331,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)ccc4,2,0
379,2330,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cccc2)ccc4,2,0
380,2329,c12c3c4c5c(c1cc1c(c2ccc3)cccc1)cccc5ccc4,2,0
381,2328,c12c3c4c5c(c1c1c(cc2ccc3)cccc1)cccc5ccc4,2,0
382,2327,c12c3CC4=Cc5c6c([C@H]4c1cccc2ccc3)cccc6ccc5,2,0
383,2326,c12c3cc4c(c1cccc2ccc3)cc1c2c4cccc2ccc1,2,0
384,538,c12c3c4cccc3c3c(c2cccc1c1c4cccc1)cccc3,2,0
385,208,c1c2c(ccc1)c1c3c(c2)ccc2c3c(c3c1cccc3)ccc2,2,0
386,206,c1c2c(ccc1)c1c3c(c2)c2c(c4c3c(cc1)ccc4)cccc2,2,0
387,204,c1c2c(cc3c1cccc3)c1c3c(c2)ccc2c3c(cc1)ccc2,2,0
388,4003,c12c3c4cccc3c3c(c2cccc1c1c4cccc1)cccc3,2,0
389,381,c12=C3CCc4c1c1c5c(ccc1cc4)ccc1c5c2c(cc1)CC3,2,0
390,380,c12c3c4c5c6ccc4ccc3CCc1ccc1c2c5c(CC6)cc1,2,0
391,379,c12c3c4c5c6ccc4[CH]C[C]3CC[C]1C[CH]c1c2c5c(cc6)cc1,2,0
392,378,c12c3c4c5c6ccc4[CH]C[C]3C[CH]c1ccc1c2c5[C](C[CH]6)C[CH]1,2,0
393,357,c12c3c4c5[C]6CC[C]4CC[C]3CC[C]1CC[C]1c2c5[C](CC6)CC1,2,0
394,703,c12c3c4c5c6c1c1[c][c]c2[c][c]c3[c][c]c4[c][c]c5[c][c]c6[c][c]1,3,2
395,19,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)cc1,2,0
396,34,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)C[CH]1,2,0
397,26,c12c3c4c5c6c1c1ccc6ccc5ccc4[CH][C@@H](c3ccc2cc1)[Mg],2,0
398,25,c12c3c4c5c6c1c1ccc6ccc5ccc4ccc3ccc2cc1.[Mg],2,0
399,24,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)cc1.[C],2,0
400,22,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)cc1.[C],2,0
401,549,c12c3c4c5c(c1cccc2c1c(c3ccc4)cccc1)cccc5,2,0
402,209,c1c2c(ccc1)c1c3c(c2)ccc2c3c(c3c1cccc3)ccc2,2,0
403,207,c1c2c(ccc1)c1c3c(c2)c2c(c4c3c(cc1)ccc4)cccc2,2,0
404,205,c1c2c(cc3c1cccc3)c1c3c(c2)ccc2c3c(cc1)ccc2,2,0
405,4001,c12c3c4c5c(c1cccc2c1c(c3ccc4)cccc1)cccc5,2,0
406,584,c12c3c4c5c6c1[C]1CC[C]2CC[C]3CC[C]4CC[C]5CCC6=CC1,2,0
407,31,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)cc1,2,0
408,28,c12c3c4c5c6c1c1ccc6ccc5ccc4[CH][C@@H](c3ccc2cc1)[Mg],2,0
409,27,c12c3[C@@]45C6=C7C=C[C]4C=Cc3ccc2ccc2c1[C@]6([C](C=C7)C=C2)[Mg]5,2,0
410,23,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)cc1.[C],2,0
411,33,c12c3c4c5c6CCc4ccc3ccc1ccc1c2c5c(cc6)cc1,2,0
412,2411,[C@@H]12C3=[C][C]=[C]C2=[C][C]=[C]C1=c1c(=[C]3)c2c([c][c]1)c1c([c][c]2)[c][c][c][c]1,3,2
413,2410,[C@@H]12[C@H]3[C@H]4[C@H]5[C@H]6[C@@H]1[C]=[C][C]=C2[C]=[C][C@@H]3[C@H]1[C@@H]4[C@H]2[C@@H]5[C@@H]([C]=[C]6)[C]=[C][C@H]2[C]=[C]1,3,2
414,2409,C12=C3c4c5=[C][C@H]1[C]=[C][C]=C2[C]=[C][C@@H]3C1=[C][C@H]2C(=c([c][c]5)c41)[C]=[C][C]=[C]2,3,2
415,2408,c12c3[c]c4c5c1c(=C1c5c([c][c]4)[C]=C4[C@@H]1[C]=[C][C]=[C]4)[c][c]c2[c][c][c]3,3,2
416,2407,c12c3[c]c4c5c1c([c][c]c2[c][c][c]3)c1[C@@H]2c5c([c][c]4)[c][c]c2[c][c][c]1,3,2
417,2406,c12c3[c]c4c5c1[C@H]([C]=[C]c2[c][c][c]3)C1=[C][C]=[C]C(=C2[C@@H]4[C]=[C][C]=[C]2)[C@@H]51,3,2
418,2404,c12c3[CH]C4=C5[C@H]([C]=C6[C@H]4c1c1c([c]c2[c][c][c]3)[c][c][c]c61)[C]=[C][C]=[C]5,3,2
419,2403,c12c3[c]c4c5c1[C@@H]1C(=[C]c2[c][c][c]3)[C]=[C][C]=C1c5c1c([c]4)[c][c][c][c]1,3,2
420,2402,c12c3[c]c4c5c1[C@@H]1c([c]c2[c][c][c]3)[c][c][c]c1c1c5c([c][c]4)[c][c][c]1,3,2
421,2401,[C@@H]12C3=[C][C]=[C]C2=c2c(=[C]C1=c1c(=[C]3)[c][c][c][c]1)c1c([c][c]2)[c][c][c][c]1,3,2
422,2400,C12=C3C4=C5[C@@H]6[C]=[C]C4=[C][C@H]2c2c([C]=C1[C]=[C][C@@H]3C5=[C][C]=[C]6)[c][c][c][c]2,3,2
423,2399,[C@@H]12C3=[C][C]=[C]C2=c2c(=[C]C1=c1c(=[C]3)c3c([c][c]1)[c][c][c][c]3)[c][c][c][c]2,3,2
424,2398,C12=C3C4=C5[C@H]6[C]=[C]C4=[C][C@H]1[C]=[C][C]=C2c1c([C@@H]3C5=[C][C]=[C]6)[c][c][c][c]1,3,2
425,2397,[C@@H]12C3=c4c(=[C]C2=c2c(=[C]C1=c1c(=[C]3)[c][c][c][c]1)[c][c][c][c]2)[c][c][c][c]4,3,2
426,2396,c12c3[c]c4c(c1[CH]c1c5c2c2c([c]3)[c][c][c]c2c5[c][c][c]1)[c][c][c][c]4,3,2
427,2405,c12c3[c]c4c(c1[c][c][c]c2[C@@H]1C(=[C]3)[C]=[C][C]=[C]1)[c][c]c1c4[c][c][c][c]1,3,2
428,2325,c12c3c4cc5c1[C@@H]1c(cc2cc2c3c(cc4)ccc2)cccc1cc5,2,0
429,2324,c12c3cc4c5c1[C@H]1c(cc2ccc3)cccc1c1c5c(cc4)ccc1,2,0
430,2323,c12c3cc4c5c1c(ccc2ccc3)c1c2c5[C@@H](C=C4)C=Cc2ccc1,2,0
431,314,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)c(c1)C,2,0
432,2322,c12c3C=C4[C@@H](c1cc1c(c2c2c(c3)cccc2)cccc1)C=CC=C4,2,0
433,2320,c12c3C=C4[C@H](c1cc1c(c2ccc3)cccc1)c1c(C=C4)cccc1,2,0
434,2319,[C@@H]12C3=Cc4c(C1=Cc1c(C2=CC=C3)cccc1)cc1c(c4)cccc1,2,0
435,2318,c12c3C=C4[C@@H](c1cc1c(c2ccc3)cccc1)C=Cc1c4cccc1,2,0
436,2317,[C@@H]12C3=Cc4c(C1=Cc1c(C2=CC=C3)cc2c(c1)cccc2)cccc4,2,0
437,2316,[C@@H]12C3=Cc4c(C1=Cc1c(C2=CC=C3)c2c(cc1)cccc2)cccc4,2,0
438,2315,[C@@H]12C3=Cc4c(C1=Cc1c(C2=CC=C3)ccc2c1cccc2)cccc4,2,0
439,2314,c12c3cc4c(=C[C@@H]5C(=C4)C=CC=C5)c1c1c(cc2ccc3)cccc1,2,0
440,2313,c12c3C=C4[C@@H]([C@H]1[C@@H]1C(=Cc2ccc3)C=CC=C1)C=Cc1c4cccc1,2,0
441,2312,c12c3C=C4[C@H](c1cccc2c1c(c3)cccc1)c1c(C=C4)cccc1,2,0
442,2311,c12c3Cc4c(c1cccc2c1c(c3)cccc1)cc1c(c4)cccc1,2,0
443,2310,c12c3C=C4[C@@H](c1cccc2c1c(c3)cccc1)C=Cc1c4cccc1,2,0
444,2309,c12c3C=C4[C@H](c1cccc2ccc3)c1c(c2c4cccc2)cccc1,2,0
445,2308,c12c3C=C4[C@H](c1cccc2ccc3)c1c(C=C4)cc2c(c1)cccc2,2,0
446,2307,c12c3C=C4[C@H](c1cccc2ccc3)c1c(C=C4)c2c(cc1)cccc2,2,0
447,2306,c12c3cc4c(c1cccc2ccc3)cc1=C2[C@H](C=Cc1c4)C=CC=C2,2,0
448,2305,c12c3CC4=C[C@@H]5C(=C[C@@H]6C(=C5)C=CC=C6)C=C4c1cccc2ccc3,2,0
449,2304,c12c3cc4c(=C[C@@H]5C(=C4)c4c(C=C5)cccc4)c1cccc2ccc3,2,0
450,2303,c12c3C=C4[C@@H](c1cccc2ccc3)C=Cc1c4c2c(cc1)cccc2,2,0
451,2302,c12c3C=C4[C@@H](c1cccc2ccc3)C=Cc1c4ccc2c1cccc2,2,0
452,2301,c12c3C=C4[C@@H](c1cccc2ccc3)C=Cc1c4cc2c(c1)cccc2,2,0
453,2321,[C@@H]12C3=Cc4c(C1=Cc1c(C2=Cc2c3cccc2)cccc1)cccc4,2,0
454,315,c12c3c4c5c6ccc4ccc3ccc1ccc1c2c5c(cc6)c(c1)C,2,0
455,816,c1c2c(cc3c1cc1c(c3)cccc1)cc1c(c2)cc2c(c1)cccc2,2,0
456,2434,c12c3c4[c][c]c1[c]c1c(c2c2c3c([c][c]4)[c]c3c2[c][c][c][c]3)[c][c][c][c]1,3,2
457,2433,c12c3c4[c][c]c1[c]c1c5c2c2c6c3c([c][c]4)[c][c]c6[c][c]c2c5[c][c][c]1,3,2
458,2432,c12c3c4[c][c]c1[c]c1c(c2c2c3c([c][c]4)[c][c][c]2)[c][c]c2c1[c][c][c][c]2,3,2
459,2431,c12c3c4[c][c]c1[c]c1c5c2c2c3c([c][c]4)[c][c]c2c2c5c([c][c]1)[c][c][c]2,3,2
460,2430,c12c3c4c5c(c1[c][c]c1c2c2c([c][c]1)[c][c][c]c2c3[c][c][c]4)[c][c][c][c]5,3,2
461,2429,c12c3c4c5c(c1[c][c]c1c2c(c3[c][c][c]4)c2c([c]1)[c][c][c][c]2)[c][c][c][c]5,3,2
462,2428,c12c3c4c5c(c1[c][c]c1c2c(c3[c][c][c]4)[c]c2c1[c][c][c][c]2)[c][c][c][c]5,3,2
463,2427,c12c3c4c5c6c1[c][c]c1c2c(c3[c][c]c4c2c5c([c][c]6)[c][c][c]2)[c][c][c]1,3,2
464,2426,c12c3c4c5c(c1[c][c]c1c2[c][c][c][c]1)[c][c][c]c5c1c4c([c][c]3)[c][c][c]1,3,2
465,2425,c12c3c4c5c(c1[c][c]c1c2c([c][c][c]1)c1c3c([c][c]4)[c][c][c]1)[c][c][c][c]5,3,2
466,2424,c12c3c4c5c6c1c1c7c8c2c(c3[C]=[C][C@@H]4[C@@H]5[C]=[C]c6c1[c][c][c]7)[c][c][c]8,3,2
467,2423,c12c3c4c5c(c1[c]c1c(c2c2c3c([c][c]4)[c][c][c]2)[c][c][c][c]1)[c][c][c][c]5,3,2
468,2422,c12c3[c][c]c4c1c([c][c]c2c1c2c3[c][c]c3c2c([c][c]1)[c][c][c]3)[c][c][c]4,3,2
469,2421,c12c3c4[c]c5c1c([c][c]c2[c][c]c3[c][c][c]4)c1c2c5[c][c][c]c2[c][c][c]1,3,2
470,2420,c12c3c4[c]c5c1c1c([c]c2[c][c]c3[c]c2c4[c][c][c][c]2)[c][c][c]c1[c][c]5,3,2
471,2419,c12c3c4[c]c5c1c1c([c]c2[c][c]c3c2c([c]4)[c][c][c][c]2)[c][c][c]c1[c][c]5,3,2
472,2418,c12c3c4[c]c5c1c([c]c1[C@@H]2c([c]c3[c][c][c]4)[c][c][c]1)[C@@H]1C(=[C]5)[C]=[C][C]=[C]1,3,2
473,2417,c12c3c4[c]c5c1c(c1c(c2[c]c2c3c([c][c]4)[c][c][c]2)[c][c][c][c]1)[c][c][c]5,3,2
474,2416,c12c3c([c][c]c1c1c([c][c]2)c2c([c][c]1)[c][c][c][c]2)c1c([c][c]3)[c][c][c][c]1,3,2
475,2415,c12c3c([c][c]c1[c][c]c1c2[c][c][c][c]1)c1c([c][c]3)[c][c]c2c1[c][c][c][c]2,3,2
476,2414,c12c3c4[c][c]c1[c][c]c1c2c(c3[c]c2c4[c][c]c3c2[c][c][c][c]3)[c][c][c]1,3,2
477,2413,c12c3c4[c][c]c1[c][c]c1c2c(c3[c]c2c4[c][c][c][c]2)[c]c2c1[c][c][c][c]2,3,2
478,2412,c12c3c4[c][c]c1[c][c]c1c2c2c(c5c1[c][c][c][c]5)c1[c][c]c(c3c21)[c][c]4,3,2
479,2435,c12c3c4[c][c]c1[c]c1c(c2c2c3c([c][c]4)c3c([c]2)[c][c][c][c]3)[c][c][c][c]1,3,2
480,2300,c12c3c4ccc1ccc1c2c(cc2c1cccc2)c1c3c(cc4)ccc1,2,0
481,2299,c12c3c4cc5c1c(c1c(c2cc2c3c(cc4)ccc2)cccc1)ccc5,2,0
482,2298,c12[C@H]3C4=CC=CC3=Cc3c2c(cc2c1c(C4)cc1c2cccc1)ccc3,2,0
483,2297,c12c3c4cc5c1c1c(cc2ccc3c2c(c4)cccc2)cccc1cc5,2,0
484,2296,c12c3c4cc5c1c1c(cc2ccc3cc2c4cccc2)cccc1cc5,2,0
485,2295,c12c3c4cc5c1c(ccc2ccc3ccc4)c1c2c5cccc2ccc1,2,0
486,2294,c12c3ccc4c1c(ccc2c1c2c3ccc3c2c(cc1)ccc3)ccc4,2,0
487,2293,c12c3c4c5c(c1ccc1c2c(ccc1)c1c3c(cc4)ccc1)cccc5,2,0
488,2292,c12c3c4c5c(c1ccc1c2c2c(cc1)cccc2c3ccc4)cccc5,2,0
489,2291,c12c3c4ccc1cc1c(c2c2c5c3c(cc4)ccc5ccc2)cccc1,2,0
490,2290,c12c3c(ccc1cc1c(c2)c2c(cc1)cccc2)c1c(cc3)cccc1,2,0
491,2289,c12c3c(ccc1cc1c(c2)ccc2c1cccc2)c1c(cc3)cccc1,2,0
492,2288,c12c3c(ccc1cc1c(c2)cccc1)c1c(cc3)c2c(cc1)cccc2,2,0
493,2287,c12c3c(ccc1Cc1c(C2)cccc1)c1c(cc3)ccc2c1cccc2,2,0
494,2286,c12c3c(ccc1cc1c(c2)cccc1)c1c(cc3)cc2c(c1)cccc2,2,0
495,2285,c12c3c(ccc1cc1c(c2)cc2c(c1)cc1c(c2)cccc1)cccc3,2,0
496,2284,c12c3c(ccc1cc1c(c2)cc2c(c1)ccc1c2cccc1)cccc3,2,0
497,2283,c12c3c(ccc1cc1c(c2)cc2c(c1)c1c(cc2)cccc1)cccc3,2,0
498,2282,c12c3c(ccc1ccc1c2ccc2c1cccc2)c1c(cc3)cccc1,2,0
499,2281,c12c3c(ccc1ccc1c2cccc1)c1c(cc3)c2c(cc1)cccc2,2,0
500,2280,c12c3c(ccc1ccc1c2cccc1)c1c(cc3)ccc2c1cccc2,2,0
501,2279,c12c3c(ccc1c1c(cc2)c2c(cc1)cccc2)c1c(cc3)cccc1,2,0
502,2278,c12c3c(c4c(c1cc1c(c2)cccc1)cccc4)ccc1c3cccc1,2,0
503,2277,c12c3c(c4c(c1cc1c(c2)cccc1)cccc4)cc1c(c3)cccc1,2,0
504,2276,c12c3c(c4c(c1cc1c(c2)cccc1)cccc4)c1c(cc3)cccc1,2,0
505,2275,c12c3c(c4c(c1cc1c(c2)cc2c(c1)cccc2)cccc4)cccc3,2,0
506,2274,c12c3c(c4c(c1cc1c(c2)c2c(cc1)cccc2)cccc4)cccc3,2,0
507,2273,c12c3c(c4c(c1c1c(c5c2cccc5)cccc1)cccc4)cccc3,2,0
508,2272,c12c3c(c4c(c1ccc1c2cccc1)cccc4)c1c(cc3)cccc1,2,0
509,2271,c12c3c(c4c(c1ccc1c2cccc1)ccc1c4cccc1)cccc3,2,0
510,2270,c12c3c(c4c(c1ccc1c2ccc2c1cccc2)cccc4)cccc3,2,0
511,2269,c12c3c(c4c(c1ccc1c2cc2c(c1)cccc2)cccc4)cccc3,2,0
512,2268,c12c3c(ccc1cc1c(c2)cc2c(c1)cccc2)ccc1c3cccc1,2,0
513,2267,c12c3c(ccc1cc1c(c2)c2c(cc1)cccc2)ccc1c3cccc1,2,0
514,2266,c12c3c(ccc1cc1c(c2)ccc2c1cccc2)ccc1c3cccc1,2,0
515,2265,c12c3c(ccc1cc1c(c2)cccc1)ccc1c3cc2c(c1)cccc2,2,0
516,2264,c12c3c(ccc1cc1c(c2)cccc1)ccc1c3ccc2c1cccc2,2,0
517,2263,c12c3c(ccc1cc1c(c2)cc2c(c1)cccc2)cc1c(c3)cccc1,2,0
518,2262,c12c3c(ccc1cc1c(c2)c2c(cc1)cccc2)cc1c(c3)cccc1,2,0
519,2261,c12c3c(ccc1cc1c(c2)ccc2c1cccc2)cc1c(c3)cccc1,2,0
520,2260,c12c3c(ccc1cc1c(c2)cc2c(c1)cccc2)c1c(cc3)cccc1,2,0
521,814,c1c2c(cc3c1cc1c(c3)cccc1)cc1c(c2)cc2c(c1)cccc2,2,0
522,815,c1c2c(cc3c1cc1c(c3)cccc1)cc1c(c2)cc2c(c1)cccc2,2,0
523,74,c12c3c4[C@H]5c6c7c8cc5ccc4ccc3ccc2ccc(c16)cc7ccc8,2,0
524,2456,c12c3[c]c4[C@@H]5c1c1c([c]c2[c][c][c]3)[c][c]c2c1c1c5c([c][c]4)[c][c]c1[c][c]2,3,2
525,2455,c12c3=[C][C]=[C][C@H]2C2=[C][C]=[C][C@H]4C2=C2c1c1c5c3=[C][C]=[C][C@H]5[C]=[C]C1=C2[C]=[C]4,3,2
526,2454,c12c3[c][c]c4c1c([c]c1c2c2c([c]3)[c]c3c5c2[C@@H]1[C]=[C]c5[c][c][c]3)[c][c][c]4,3,2
527,2453,[C@@H]12C3=C4[C@H]5C(=C2[C]=[C]c2c1c([C]=[C]3)[c][c][c]2)[C]=C1[C@H](C5=[C][C]=[C]4)[C]=[C][C]=[C]1,3,2
528,2452,c12[C@@H]3[C]=[C]c4c1c([c]c1c2c2c5c3[c][c][c]c5[c]c3c2c1[c][c][c]3)[c][c][c]4,3,2
529,2451,c12[C@@H]3[C]=[C]c4c1c([c][c]c2c1c2c3[c][c][c]c2[c][c][c]1)c1c([c]4)[c][c][c][c]1,3,2
530,2450,c12c3c4c5c6c1c([C]=[C][C@@H]2[C]=[C]C3=c1c4c2c([c]5)[c][c][c]c2[c][c]1)[c][c][c]6,3,2
531,2449,c12[C@@H]3c4c5c6c1c(=[C][C@H]1C6=C6[C@H]([C]=[C]1)[C]=[C][C]=C56)[c][c]c2[c][c]c3[c][c][c]4,3,2
532,2448,C12=C3[C]=[C]C4=[C]C5=C6[C@@H]([C]=[C]C5=C([C]=C5[C@@H]1C(=[C][C]=[C]5)[C]=[C]3)[C@@H]24)[C]=[C][C]=[C]6,3,2
533,2447,c12c3c4[c]c5[C@H]1c([c][c]c2[c][c]c3[c]c1c4[c][c][c][c]1)[c]c1c5[c][c][c][c]1,3,2
534,2446,c12c3c4[c]c5[C@@H]1c([c][c]c2[c][c]c3[c][c][c]4)c1c([c]5)c2c([c][c]1)[c][c][c][c]2,3,2
535,2445,c12[C@@H]3c4[c]c5=[C][C@@H]6C7=C8[C@H]([C]=[C]6)[C]=[C][C]=C8c([c]c2[c][c]c3[c][c][c]4)c7c15,3,2
536,2444,c12[C@@H]3c4[c]c5c1c([c][c]c2[c][c]c3[c]c1c4[c][c][c][c]1)c1c([c]5)[c][c][c][c]1,3,2
537,2443,c12c3c4[c]c5[C@H]1c([c][c]c2[c][c]c3c1c([c]4)[c][c][c][c]1)c1c([c]5)[c][c][c][c]1,3,2
538,2442,[C@@H]12c3c4[c]c5c1c1c6=C7[C@@H]([C]=[C]c6c2[c][c]c3[c][c][c]4)[C]=[C][C]=C7[C@H]1[C]=[C]5,3,2
539,2441,c12[C@@H]3c4[c]c5c1c(c1c6c2c([c]c3[c][c][c]4)c2c6c([c][c]1)[c][c][c]2)[c][c][c]5,3,2
540,2440,c12c3c4[c]c5c1c([C@H]1C(=c2[c][c]c3[c]c2c4[c][c][c][c]2)[C]=[C][C]=[C]1)[c][c][c]5,3,2
541,2439,c12c3c4[c]c5c1c([C@H]1C(=c2[c][c]c3c2c([c]4)[c][c][c][c]2)[C]=[C][C]=[C]1)[c][c][c]5,3,2
542,2438,c12c3c4[c]c5c1c([C@H]1C(=c2[c][c]c3[c][c][c]4)[C]=[C][C]=[C]1)[c]c1c5[c][c][c][c]1,3,2
543,2437,[C@@H]12c3c4[C]=C5C1=C1[C@H]6C(=C2[C]=[C]c3[c][c][c]4)[C]=[C][C]=C6c2c1c([CH]5)[c][c][c]2,3,2
544,2436,c12c3c4[CH]c5c1c(c1c6c2c2c(c3[c][c][c]4)[c][c][c]c2c6[c][c][c]1)[c][c][c]5,3,2
545,66,c12c3c4[C@H]5c6c7c8cc5ccc4ccc3ccc2ccc(c16)cc7ccc8,2,0
546,73,c12c3c4c5c6c7c8cc5ccc4ccc3ccc2ccc(c16)cc7[CH]C[CH]8,2,0
547,72,c12c3c4c5c6c7c8cc5ccc4ccc3ccc2ccc(c16)cc7CC=C8,2,0
548,71,c12c3c4c5c6c7c8cc5ccc4ccc3ccc2ccc(c16)Cc7ccc8,2,0
549,70,c12c3c4c5c6c7c8cc5ccc4ccc3ccc2=CCc(c16)cc7ccc8,2,0
550,69,c12c3c4c5c6c7c8cc5C=C[C@H]4C=Cc3ccc2CC=C(c16)Cc7ccc8,2,0
551,68,c12C3=C4[C@H]5c6c7c8C=C5C=C[C@H]4C=CC3=CCc2ccc(c16)cc7ccc8,2,0
552,67,c12c3c4c5c6c7c8cc5ccc4ccc3CC=c2ccc(c16)cc7ccc8,2,0
553,2259,c12[C@@H]3c4cc5c1c(c1c(c2c2c(c3ccc4)cccc2)cccc1)ccc5,2,0
554,2258,c12c3c4Cc5c1c(c1c(c2ccc3ccc4)cccc1)c1c(c5)cccc1,2,0
555,2257,c12c3c4cc5[C@H]1c(c1c(c2ccc3ccc4)cccc1)cc1c5cccc1,2,0
556,2256,c12c3c4cc5[C@H]1c(c1c(c2ccc3c2c(c4)cccc2)cccc1)ccc5,2,0
557,2255,c12[C@H]3c4cc5c1c(c1c(c2ccc3cc2c4cccc2)cccc1)ccc5,2,0
558,2254,c12[C@H]3c4cc5c1c(c1c(c2ccc3ccc4)cc2c(c1)cccc2)ccc5,2,0
559,2253,c12c3c4cc5c1c([C@@H]1[C@H]([C@H]2C=Cc3ccc4)c2c(C=C1)cccc2)ccc5,2,0
560,2252,c12c3c4cc5c1c([C@H]1C(=c2ccc3ccc4)C=Cc2c1cccc2)ccc5,2,0
561,2251,c12c3c4Cc5c1c(ccc2ccc3c1c(c4)cccc1)c1c(c5)cccc1,2,0
562,2250,c12[C@H]3c4cc5c1c(ccc2ccc3cc1c4cccc1)c1c(c5)cccc1,2,0
563,2249,c12[C@H]3c4cc5c1c(ccc2ccc3ccc4)c1c(c5)ccc2c1cccc2,2,0
564,2248,c12[C@H]3c4cc5=C[C@H]6C(=C[C@H]7C(=C6)C=CC=C7)c(c15)ccc2ccc3ccc4,2,0
565,2247,c12c3c4cc5c1c(ccc2ccc3ccc4)[C@H]1C(=C5)c2c(C=C1)cccc2,2,0
566,2246,c12c3c4cc5[C@@H]1c(ccc2ccc3cc1c4cccc1)cc1c5cccc1,2,0
567,2245,c12c3c4cc5c1c(C=C[C@@H]2C=Cc3ccc4)cc1c5ccc2c1cccc2,2,0
568,2244,c12c3c4cc5[C@H]1c(ccc2ccc3ccc4)cc1c5cc2c(c1)cccc2,2,0
569,2243,c12c3c4cc5[C@H]1c(ccc2ccc3ccc4)cc1c5c2c(cc1)cccc2,2,0
570,2242,c12[C@@H]3c4c(c5c1c(ccc2c1c2c3cccc2ccc1)ccc5)cccc4,2,0
571,2241,c12c3[C@H]4C(=Cc5c6c4cccc6ccc5)c4c1c(ccc2ccc3)ccc4,2,0
572,2240,c12[C@H]3C=Cc4c1c(ccc2c1c2c3cccc2ccc1)c1c(c4)cccc1,2,0
573,2239,c12c3ccc4c1c(C=C[C@H]2c1c2c3cccc2cc2c1cccc2)ccc4,2,0
574,2238,c12c3ccc4c1c(C=C[C@@H]2c1c2c3cccc2c2c(c1)cccc2)ccc4,2,0
575,2237,c12c3=CC4=Cc5c6c([C@H]4c2ccc2c1c(cc3)ccc2)cccc6ccc5,2,0
576,2236,c12c3ccc4c1c(ccc2c1c(c3)c2c3c(C1)cccc3ccc2)ccc4,2,0
577,2235,c12c3c4c5c(C1c1c6c(c2ccc3)cccc6ccc1)cccc5ccc4,2,0
578,65,c12c3c4[C@H]5C6=C7C8=CC=C[C@H]7C=C([C@@H]16)C=Cc2ccc3ccc4C=CC5=C8,2,0
579,75,c12c3c4c5c6c7c8cc5ccc4ccc3ccc2ccc([C@@H]16)cc7ccc8,2,0
580,3159,c12c3cc4c5c1c(cc1c2c2c(c3)cccc2cc1)cc1c5c(cc4)ccc1,2,0
581,733,c12c3ccc4c1c1c5c6c7c2c(cc3)ccc7ccc6ccc5ccc1cc4,2,0
582,813,c12c3c4cccc3c3c(c2cccc1c1c4cccc1)cc1c(c3)cccc1,2,0
583,2458,c12c3c4c5c6c1c(c1c(c2[c][c]c3c2c4c([c][c]5)[c][c][c]2)[c][c][c][c]1)[c][c][c]6,3,2
584,2457,c12c3c4c(c5c1c(c1c6c2c2c([c]3)[c][c][c]c2c6[c][c][c]1)[c][c][c]5)[c][c][c][c]4,3,2
585,2460,c12c3c4c5c6c1c([c][c]c2c1c([c]3)[c][c][c][c]1)[c][c]c6c1c5c([c][c]4)[c][c][c]1,3,2
586,2461,c12c3c4c(c5c1c([c]c1c2c2c([c]3)[c][c]c3c2c1[c][c][c]3)[c][c][c]5)[c][c][c][c]4,3,2
587,2462,c12c3c4c(c5c1c([c][c]c2c1c([c]3)c2c([c][c]1)[c][c][c][c]2)[c][c][c]5)[c][c][c][c]4,3,2
588,2463,c12c3c4c5c6c1c1[c][c]c2[c]c2c3c(c4[c][c]c5c3c6c([c]1)[c][c][c]3)[c][c][c]2,3,2
589,2464,c12c3c4c5c6c1c([c][c]c2[c]c1c3[c][c][c][c]1)[c][c]c6c1c5c([c][c]4)[c][c][c]1,3,2
